common_voice_uk_24017714.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017716.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017717.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017732.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017755.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017768.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017770.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017771.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017773.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017774.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017777.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017778.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017780.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017783.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017788.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017790.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017794.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017795.wav	[2, 1, nan, nan, 'uk', nan]
common_voice_uk_24017798.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017799.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017800.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017801.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017804.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017806.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017813.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017828.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017829.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017830.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017852.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017853.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017854.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017856.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017872.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017874.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017875.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017891.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017892.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017893.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017895.wav	[2, 1, nan, nan, 'uk', nan]
common_voice_uk_24017906.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017907.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017908.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017912.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017915.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017930.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24017931.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24018010.wav	[2, 0, nan, nan, 'uk', nan]
common_voice_uk_24018013.wav	[2, 0, nan, nan, 'uk', nan]
